split,seed,train_size,descriptor,normalized_gain,descriptor_category,short_chemical_interpretation
scaffold,55,10000,PEOE_VSA1,0.006073881897653503,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA10,0.0017125331132986058,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA11,0.0005260750008169801,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA12,0.0009920438345136194,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA13,0.001032457484967261,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA14,0.005129670897822931,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA2,0.0022127684657813475,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA3,0.003290462353063464,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA4,0.0046050490473356015,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA5,0.0,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA6,0.0006479894720670429,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA7,0.0057927402627084325,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA8,0.006384559395473714,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,PEOE_VSA9,0.0009962111762624741,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,SMR_VSA1,0.010015773124309488,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,SMR_VSA10,0.003146700210706146,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,SMR_VSA2,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,SMR_VSA3,0.014621955352250351,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,SMR_VSA4,0.0022220224707113047,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,SMR_VSA5,0.0007507116296054995,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,SMR_VSA6,0.016963873099602858,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,SMR_VSA7,0.004997427301528024,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,SMR_VSA8,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,SMR_VSA9,0.0011527671933845916,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,SlogP_VSA1,0.015187021157491157,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,SlogP_VSA10,0.05461643673056697,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,SlogP_VSA11,0.005186066380781729,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,SlogP_VSA12,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,SlogP_VSA2,0.0009594271254924373,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,SlogP_VSA3,0.0010576614710361809,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,SlogP_VSA4,0.00046290900945228445,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,SlogP_VSA5,0.00044643643839799,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,SlogP_VSA6,0.011001230369306001,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,SlogP_VSA7,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,SlogP_VSA8,0.03406504415229601,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,SlogP_VSA9,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,TPSA,0.0012286467940712798,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,EState_VSA1,0.00390823470703444,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,EState_VSA10,0.0,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,EState_VSA11,0.0,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,EState_VSA2,0.0008125033255228489,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,EState_VSA3,0.0008044861546441371,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,EState_VSA4,0.004618879820575855,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,EState_VSA5,0.002147047994847933,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,EState_VSA6,0.0005121078582274668,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,EState_VSA7,0.006534001637466271,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,EState_VSA8,0.03815519056602847,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,EState_VSA9,0.002000080148989094,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,VSA_EState1,0.0037820177532389586,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,VSA_EState10,0.005732973267136101,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,VSA_EState2,0.01028109536871699,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,VSA_EState3,0.0010912272597660261,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,VSA_EState4,0.004151818667026586,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,VSA_EState5,0.0013724956631485472,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,VSA_EState6,0.0011549762221359664,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,VSA_EState7,0.0009520919378658801,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,VSA_EState8,0.0022236567188087418,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,VSA_EState9,0.001123944437096573,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,55,10000,FractionCSP3,0.002728852694066363,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,HeavyAtomCount,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,NHOHCount,0.001063173304454015,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,NOCount,0.0006091148796278712,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,NumAliphaticCarbocycles,0.0005905978148795675,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,NumAliphaticHeterocycles,0.0024728892910855465,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,55,10000,NumAliphaticRings,0.000734342256977672,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,55,10000,NumAmideBonds,0.013836949857185775,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,NumAromaticCarbocycles,0.0031693099485005567,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,55,10000,NumAromaticHeterocycles,0.003780845258947424,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,55,10000,NumAromaticRings,0.008266549239241841,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,55,10000,NumAtomStereoCenters,0.00047354886732532106,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,NumBridgeheadAtoms,0.0006739321823218933,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,NumHAcceptors,0.004838051073439231,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,55,10000,NumHDonors,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,55,10000,NumHeteroatoms,0.036068259931781005,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,55,10000,NumHeterocycles,0.004287536792353685,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,55,10000,NumRotatableBonds,0.0008705867488820955,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,NumSaturatedCarbocycles,0.055597088969463436,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,NumSaturatedHeterocycles,0.0006406853622735003,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,55,10000,NumSaturatedRings,0.005293837207371614,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,55,10000,NumSpiroAtoms,0.00036799014086855023,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,NumUnspecifiedAtomStereoCenters,0.00022468622591587776,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,Phi,0.0033476346453417695,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,55,10000,RingCount,0.0006061928807952309,aromaticity / ring system,captures ring-system or aromaticity-related structure.
scaffold,55,10000,MolLogP,0.005271419305805591,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,55,10000,MolMR,0.028507667284976893,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,55,10000,fr_Al_COO,0.0036718950217693447,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,55,10000,fr_Al_OH,0.001116531350128697,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,55,10000,fr_Al_OH_noTert,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
