mol_id,original_row_index,original_smiles,canonical_smiles,Eox,murcko_scaffold,molecular_target_key
12231,4639,O=C(CNC1CC1)c1ccccc1,O=C(CNC1CC1)c1ccccc1,1.161,O=C(CNC1CC1)c1ccccc1,O=C(CNC1CC1)c1ccccc1||1.161
12232,13772,O=C(CNC1CCCC1)NC(c1ccccc1)c1ccccc1,O=C(CNC1CCCC1)NC(c1ccccc1)c1ccccc1,0.891,O=C(CNC1CCCC1)NC(c1ccccc1)c1ccccc1,O=C(CNC1CCCC1)NC(c1ccccc1)c1ccccc1||0.891
12233,7078,O=C(CNC1CCCC1)c1ccccc1,O=C(CNC1CCCC1)c1ccccc1,1.045,O=C(CNC1CCCC1)c1ccccc1,O=C(CNC1CCCC1)c1ccccc1||1.045
12234,14345,O=C(CNC1CCCCC1)N1c2ccccc2C=Cc2ccccc21,O=C(CNC1CCCCC1)N1c2ccccc2C=Cc2ccccc21,0.686,O=C(CNC1CCCCC1)N1c2ccccc2C=Cc2ccccc21,O=C(CNC1CCCCC1)N1c2ccccc2C=Cc2ccccc21||0.686
12235,14400,O=C(CNC1CCCCC1)N1c2ccccc2CCc2ccccc21,O=C(CNC1CCCCC1)N1c2ccccc2CCc2ccccc21,0.837,O=C(CNC1CCCCC1)N1c2ccccc2CCc2ccccc21,O=C(CNC1CCCCC1)N1c2ccccc2CCc2ccccc21||0.837
12236,13965,O=C(CNC1CCCCC1)NCC1(c2ccccc2)CCCC1,O=C(CNC1CCCCC1)NCC1(c2ccccc2)CCCC1,0.747,O=C(CNC1CCCCC1)NCC1(c2ccccc2)CCCC1,O=C(CNC1CCCCC1)NCC1(c2ccccc2)CCCC1||0.747
12237,8262,O=C(CNC1CCCCC1)c1ccccc1,O=C(CNC1CCCCC1)c1ccccc1,0.876,O=C(CNC1CCCCC1)c1ccccc1,O=C(CNC1CCCCC1)c1ccccc1||0.876
12238,10535,O=C(CNC1CCCCCCC1)c1ccccc1,O=C(CNC1CCCCCCC1)c1ccccc1,0.806,O=C(CNC1CCCCCCC1)c1ccccc1,O=C(CNC1CCCCCCC1)c1ccccc1||0.806
12239,10032,O=C(CNCCc1ccccc1)c1ccccc1,O=C(CNCCc1ccccc1)c1ccccc1,1.008,O=C(CNCCc1ccccc1)c1ccccc1,O=C(CNCCc1ccccc1)c1ccccc1||1.008
12240,14489,O=C(CNCc1ccccc1)N1c2ccccc2C=Cc2ccccc21,O=C(CNCc1ccccc1)N1c2ccccc2C=Cc2ccccc21,0.678,O=C(CNCc1ccccc1)N1c2ccccc2C=Cc2ccccc21,O=C(CNCc1ccccc1)N1c2ccccc2C=Cc2ccccc21||0.678
12241,14546,O=C(CNCc1ccccc1)NC(Cc1ccccc1)c1ccccc1,O=C(CNCc1ccccc1)NC(Cc1ccccc1)c1ccccc1,0.823,O=C(CNCc1ccccc1)NC(Cc1ccccc1)c1ccccc1,O=C(CNCc1ccccc1)NC(Cc1ccccc1)c1ccccc1||0.823
12242,14293,O=C(CNCc1ccccc1)NC(c1ccccc1)c1ccccc1,O=C(CNCc1ccccc1)NC(c1ccccc1)c1ccccc1,0.891,O=C(CNCc1ccccc1)NC(c1ccccc1)c1ccccc1,O=C(CNCc1ccccc1)NC(c1ccccc1)c1ccccc1||0.891
12243,13444,O=C(CNCc1ccccc1)NC1C2CC3CC(C2)CC1C3,O=C(CNCc1ccccc1)NC1C2CC3CC(C2)CC1C3,0.935,O=C(CNCc1ccccc1)NC1C2CC3CC(C2)CC1C3,O=C(CNCc1ccccc1)NC1C2CC3CC(C2)CC1C3||0.935
12244,11075,O=C(CNCc1ccccc1)NCc1ccccc1,O=C(CNCc1ccccc1)NCc1ccccc1,0.967,O=C(CNCc1ccccc1)NCc1ccccc1,O=C(CNCc1ccccc1)NCc1ccccc1||0.967
12245,10124,O=C(CNCc1ccccc1)Nc1ccccc1,O=C(CNCc1ccccc1)Nc1ccccc1,0.856,O=C(CNCc1ccccc1)Nc1ccccc1,O=C(CNCc1ccccc1)Nc1ccccc1||0.856
12246,14008,O=C(CNCc1ccccc1)Nc1ccccc1-c1ccccc1,O=C(CNCc1ccccc1)Nc1ccccc1-c1ccccc1,0.708,O=C(CNCc1ccccc1)Nc1ccccc1-c1ccccc1,O=C(CNCc1ccccc1)Nc1ccccc1-c1ccccc1||0.708
12247,8934,O=C(CNCc1ccccc1)c1ccccc1,O=C(CNCc1ccccc1)c1ccccc1,1.035,O=C(CNCc1ccccc1)c1ccccc1,O=C(CNCc1ccccc1)c1ccccc1||1.035
12248,12914,O=C(CNc1ccc(-c2ccccc2)cc1)c1ccccc1,O=C(CNc1ccc(-c2ccccc2)cc1)c1ccccc1,0.367,O=C(CNc1ccc(-c2ccccc2)cc1)c1ccccc1,O=C(CNc1ccc(-c2ccccc2)cc1)c1ccccc1||0.367
12249,4722,O=C(CNc1ccccc1)N1CC1,O=C(CNc1ccccc1)N1CC1,0.621,O=C(CNc1ccccc1)N1CC1,O=C(CNc1ccccc1)N1CC1||0.621
12250,10113,O=C(CNc1ccccc1)NCc1ccccc1,O=C(CNc1ccccc1)NCc1ccccc1,0.475,O=C(CNc1ccccc1)NCc1ccccc1,O=C(CNc1ccccc1)NCc1ccccc1||0.475
12251,12299,O=C(CNc1ccccc1)Nc1cccc2ccccc12,O=C(CNc1ccccc1)Nc1cccc2ccccc12,0.477,O=C(CNc1ccccc1)Nc1cccc2ccccc12,O=C(CNc1ccccc1)Nc1cccc2ccccc12||0.477
12252,7765,O=C(CNc1ccccc1)c1ccccc1,O=C(CNc1ccccc1)c1ccccc1,0.574,O=C(CNc1ccccc1)c1ccccc1,O=C(CNc1ccccc1)c1ccccc1||0.574
12253,13688,O=C(Cc1cccc2ccccc12)Nc1ccc(C(=O)O)cc1,O=C(Cc1cccc2ccccc12)Nc1ccc(C(=O)O)cc1,0.707,O=C(Cc1cccc2ccccc12)Nc1ccccc1,O=C(Cc1cccc2ccccc12)Nc1ccc(C(=O)O)cc1||0.707
12254,14647,O=C(Cc1cccc2ccccc12)Nc1ccc(Nc2ccccc2)cc1,O=C(Cc1cccc2ccccc12)Nc1ccc(Nc2ccccc2)cc1,0.063,O=C(Cc1cccc2ccccc12)Nc1ccc(Nc2ccccc2)cc1,O=C(Cc1cccc2ccccc12)Nc1ccc(Nc2ccccc2)cc1||0.063
12255,13687,O=C(Cc1cccc2ccccc12)Nc1ccccc1C(=O)O,O=C(Cc1cccc2ccccc12)Nc1ccccc1C(=O)O,0.704,O=C(Cc1cccc2ccccc12)Nc1ccccc1,O=C(Cc1cccc2ccccc12)Nc1ccccc1C(=O)O||0.704
12256,12804,O=C(Cc1ccccc1)NC(=S)NCc1ccccc1,O=C(Cc1ccccc1)NC(=S)NCc1ccccc1,1.068,O=C(Cc1ccccc1)NC(=S)NCc1ccccc1,O=C(Cc1ccccc1)NC(=S)NCc1ccccc1||1.068
12257,12080,O=C(Cc1ccccc1)NC(=S)Nc1ccccc1,O=C(Cc1ccccc1)NC(=S)Nc1ccccc1,0.855,O=C(Cc1ccccc1)NC(=S)Nc1ccccc1,O=C(Cc1ccccc1)NC(=S)Nc1ccccc1||0.855
12258,11942,O=C(Cc1ccccc1)NC(C(=O)O)c1ccccc1,O=C(Cc1ccccc1)NC(C(=O)O)c1ccccc1,1.282,O=C(Cc1ccccc1)NCc1ccccc1,O=C(Cc1ccccc1)NC(C(=O)O)c1ccccc1||1.282
12259,12694,O=C(Cc1ccccc1)NC(Cc1ccccc1)C(=O)O,O=C(Cc1ccccc1)NC(Cc1ccccc1)C(=O)O,1.142,O=C(Cc1ccccc1)NCCc1ccccc1,O=C(Cc1ccccc1)NC(Cc1ccccc1)C(=O)O||1.142
12260,8363,O=C(Cc1ccccc1)NC1CCNCC1,O=C(Cc1ccccc1)NC1CCNCC1,0.962,O=C(Cc1ccccc1)NC1CCNCC1,O=C(Cc1ccccc1)NC1CCNCC1||0.962
12261,11785,O=C(Cc1ccccc1)NC1CNc2ccccc2C1,O=C(Cc1ccccc1)NC1CNc2ccccc2C1,0.446,O=C(Cc1ccccc1)NC1CNc2ccccc2C1,O=C(Cc1ccccc1)NC1CNc2ccccc2C1||0.446
12262,8333,O=C(Cc1ccccc1)NNC1CCCC1,O=C(Cc1ccccc1)NNC1CCCC1,1.32,O=C(Cc1ccccc1)NNC1CCCC1,O=C(Cc1ccccc1)NNC1CCCC1||1.32
12263,10080,O=C(Cc1ccccc1)NNCc1ccccc1,O=C(Cc1ccccc1)NNCc1ccccc1,1.261,O=C(Cc1ccccc1)NNCc1ccccc1,O=C(Cc1ccccc1)NNCc1ccccc1||1.261
12264,9013,O=C(Cc1ccccc1)NNc1ccccc1,O=C(Cc1ccccc1)NNc1ccccc1,0.793,O=C(Cc1ccccc1)NNc1ccccc1,O=C(Cc1ccccc1)NNc1ccccc1||0.793
12265,11150,O=C(Cc1ccccc1)Nc1ccc(C(=O)O)cc1,O=C(Cc1ccccc1)Nc1ccc(C(=O)O)cc1,1.039,O=C(Cc1ccccc1)Nc1ccccc1,O=C(Cc1ccccc1)Nc1ccc(C(=O)O)cc1||1.039
12266,13575,O=C(Cc1ccccc1)Nc1ccc(Nc2ccccc2)cc1,O=C(Cc1ccccc1)Nc1ccc(Nc2ccccc2)cc1,0.107,O=C(Cc1ccccc1)Nc1ccc(Nc2ccccc2)cc1,O=C(Cc1ccccc1)Nc1ccc(Nc2ccccc2)cc1||0.107
12267,11146,O=C(Cc1ccccc1)Nc1cccc(C(=O)O)c1,O=C(Cc1ccccc1)Nc1cccc(C(=O)O)c1,0.963,O=C(Cc1ccccc1)Nc1ccccc1,O=C(Cc1ccccc1)Nc1cccc(C(=O)O)c1||0.963
12268,11149,O=C(Cc1ccccc1)Nc1ccccc1C(=O)O,O=C(Cc1ccccc1)Nc1ccccc1C(=O)O,0.967,O=C(Cc1ccccc1)Nc1ccccc1,O=C(Cc1ccccc1)Nc1ccccc1C(=O)O||0.967
12269,9302,O=C(Cc1ccccc1)c1c[nH]c(C(=O)O)c1,O=C(Cc1ccccc1)c1c[nH]c(C(=O)O)c1,1.302,O=C(Cc1ccccc1)c1cc[nH]c1,O=C(Cc1ccccc1)c1c[nH]c(C(=O)O)c1||1.302
12270,11954,O=C(Cc1ccccc1C(=O)O)NCc1ccccc1,O=C(Cc1ccccc1C(=O)O)NCc1ccccc1,1.259,O=C(Cc1ccccc1)NCc1ccccc1,O=C(Cc1ccccc1C(=O)O)NCc1ccccc1||1.259
12271,10063,O=C(Cc1ccccc1C(=O)O)c1ccccc1,O=C(Cc1ccccc1C(=O)O)c1ccccc1,1.395,O=C(Cc1ccccc1)c1ccccc1,O=C(Cc1ccccc1C(=O)O)c1ccccc1||1.395
12272,14698,O=C(N1CCC(Nc2ccccc2)C1)N(c1ccccc1)c1ccccc1,O=C(N1CCC(Nc2ccccc2)C1)N(c1ccccc1)c1ccccc1,0.35,O=C(N1CCC(Nc2ccccc2)C1)N(c1ccccc1)c1ccccc1,O=C(N1CCC(Nc2ccccc2)C1)N(c1ccccc1)c1ccccc1||0.35
12273,6536,O=C(N1CCCCC1)N1CCNCC1,O=C(N1CCCCC1)N1CCNCC1,0.879,O=C(N1CCCCC1)N1CCNCC1,O=C(N1CCCCC1)N1CCNCC1||0.879
12274,12595,O=C(N1CCNCC1)N(c1ccccc1)c1ccccc1,O=C(N1CCNCC1)N(c1ccccc1)c1ccccc1,0.531,O=C(N1CCNCC1)N(c1ccccc1)c1ccccc1,O=C(N1CCNCC1)N(c1ccccc1)c1ccccc1||0.531
12275,13958,O=C(NC(=S)NC1C2CC3CC(C2)CC1C3)c1ccccc1,O=C(NC(=S)NC1C2CC3CC(C2)CC1C3)c1ccccc1,1.031,O=C(NC(=S)NC1C2CC3CC(C2)CC1C3)c1ccccc1,O=C(NC(=S)NC1C2CC3CC(C2)CC1C3)c1ccccc1||1.031
12276,10680,O=C(NC(=S)NC1CCCC1)c1ccccc1,O=C(NC(=S)NC1CCCC1)c1ccccc1,1.107,O=C(NC(=S)NC1CCCC1)c1ccccc1,O=C(NC(=S)NC1CCCC1)c1ccccc1||1.107
12277,11939,O=C(NC(=S)NC1CCCCC1)C1CCCCC1,O=C(NC(=S)NC1CCCCC1)C1CCCCC1,1.056,O=C(NC(=S)NC1CCCCC1)C1CCCCC1,O=C(NC(=S)NC1CCCCC1)C1CCCCC1||1.056
12278,14463,O=C(NC(=S)NC1CCCCC1)c1ccc(-c2ccccc2)cc1,O=C(NC(=S)NC1CCCCC1)c1ccc(-c2ccccc2)cc1,0.997,O=C(NC(=S)NC1CCCCC1)c1ccc(-c2ccccc2)cc1,O=C(NC(=S)NC1CCCCC1)c1ccc(-c2ccccc2)cc1||0.997
12279,11544,O=C(NC(=S)NC1CCCCC1)c1ccccc1,O=C(NC(=S)NC1CCCCC1)c1ccccc1,1.078,O=C(NC(=S)NC1CCCCC1)c1ccccc1,O=C(NC(=S)NC1CCCCC1)c1ccccc1||1.078
12280,12965,O=C(NC(=S)NCCC1=CCCCC1)c1ccccc1,O=C(NC(=S)NCCC1=CCCCC1)c1ccccc1,0.92,O=C(NC(=S)NCCC1=CCCCC1)c1ccccc1,O=C(NC(=S)NCCC1=CCCCC1)c1ccccc1||0.92
12281,13057,O=C(NC(=S)NCCc1ccccc1)C1CCCCC1,O=C(NC(=S)NCCc1ccccc1)C1CCCCC1,0.869,O=C(NC(=S)NCCc1ccccc1)C1CCCCC1,O=C(NC(=S)NCCc1ccccc1)C1CCCCC1||0.869
12282,12786,O=C(NC(=S)NCCc1ccccc1)c1ccccc1,O=C(NC(=S)NCCc1ccccc1)c1ccccc1,0.95,O=C(NC(=S)NCCc1ccccc1)c1ccccc1,O=C(NC(=S)NCCc1ccccc1)c1ccccc1||0.95
12283,9649,O=C(NC(=S)NCc1ccccc1)C1CC1,O=C(NC(=S)NCc1ccccc1)C1CC1,1.129,O=C(NC(=S)NCc1ccccc1)C1CC1,O=C(NC(=S)NCc1ccccc1)C1CC1||1.129
12284,11546,O=C(NC(=S)NCc1ccccc1)C1CCCC1,O=C(NC(=S)NCc1ccccc1)C1CCCC1,1.081,O=C(NC(=S)NCc1ccccc1)C1CCCC1,O=C(NC(=S)NCc1ccccc1)C1CCCC1||1.081
12285,12338,O=C(NC(=S)NCc1ccccc1)C1CCCCC1,O=C(NC(=S)NCc1ccccc1)C1CCCCC1,1.069,O=C(NC(=S)NCc1ccccc1)C1CCCCC1,O=C(NC(=S)NCc1ccccc1)C1CCCCC1||1.069
12286,12066,O=C(NC(=S)NCc1ccccc1)c1ccccc1,O=C(NC(=S)NCc1ccccc1)c1ccccc1,1.089,O=C(NC(=S)NCc1ccccc1)c1ccccc1,O=C(NC(=S)NCc1ccccc1)c1ccccc1||1.089
12287,14551,O=C(NC(=S)Nc1ccc2c(c1)-c1ccccc1C2)c1ccccc1,O=C(NC(=S)Nc1ccc2c(c1)-c1ccccc1C2)c1ccccc1,0.611,O=C(NC(=S)Nc1ccc2c(c1)-c1ccccc1C2)c1ccccc1,O=C(NC(=S)Nc1ccc2c(c1)-c1ccccc1C2)c1ccccc1||0.611
12288,14933,O=C(NC(=S)Nc1ccc2c3c(cccc13)CC2)c1cccc2ccccc12,O=C(NC(=S)Nc1ccc2c3c(cccc13)CC2)c1cccc2ccccc12,0.252,O=C(NC(=S)Nc1ccc2c3c(cccc13)CC2)c1cccc2ccccc12,O=C(NC(=S)Nc1ccc2c3c(cccc13)CC2)c1cccc2ccccc12||0.252
12289,14348,O=C(NC(=S)Nc1ccc2c3c(cccc13)CC2)c1ccccc1,O=C(NC(=S)Nc1ccc2c3c(cccc13)CC2)c1ccccc1,0.291,O=C(NC(=S)Nc1ccc2c3c(cccc13)CC2)c1ccccc1,O=C(NC(=S)Nc1ccc2c3c(cccc13)CC2)c1ccccc1||0.291
12290,15001,O=C(NC(=S)Nc1ccc2ccccc2c1)C(c1ccccc1)c1ccccc1,O=C(NC(=S)Nc1ccc2ccccc2c1)C(c1ccccc1)c1ccccc1,0.486,O=C(NC(=S)Nc1ccc2ccccc2c1)C(c1ccccc1)c1ccccc1,O=C(NC(=S)Nc1ccc2ccccc2c1)C(c1ccccc1)c1ccccc1||0.486
12291,13726,O=C(NC(=S)Nc1ccc2ccccc2c1)c1ccccc1,O=C(NC(=S)Nc1ccc2ccccc2c1)c1ccccc1,0.573,O=C(NC(=S)Nc1ccc2ccccc2c1)c1ccccc1,O=C(NC(=S)Nc1ccc2ccccc2c1)c1ccccc1||0.573
12292,15000,O=C(NC(=S)Nc1cccc2ccccc12)C(c1ccccc1)c1ccccc1,O=C(NC(=S)Nc1cccc2ccccc12)C(c1ccccc1)c1ccccc1,0.39,O=C(NC(=S)Nc1cccc2ccccc12)C(c1ccccc1)c1ccccc1,O=C(NC(=S)Nc1cccc2ccccc12)C(c1ccccc1)c1ccccc1||0.39
12293,13912,O=C(NC(=S)Nc1cccc2ccccc12)C1CCCCC1,O=C(NC(=S)Nc1cccc2ccccc12)C1CCCCC1,0.482,O=C(NC(=S)Nc1cccc2ccccc12)C1CCCCC1,O=C(NC(=S)Nc1cccc2ccccc12)C1CCCCC1||0.482
12294,13723,O=C(NC(=S)Nc1cccc2ccccc12)c1ccccc1,O=C(NC(=S)Nc1cccc2ccccc12)c1ccccc1,0.495,O=C(NC(=S)Nc1cccc2ccccc12)c1ccccc1,O=C(NC(=S)Nc1cccc2ccccc12)c1ccccc1||0.495
12295,14585,O=C(NC(=S)Nc1ccccc1)C(c1ccccc1)c1ccccc1,O=C(NC(=S)Nc1ccccc1)C(c1ccccc1)c1ccccc1,0.776,O=C(NC(=S)Nc1ccccc1)C(c1ccccc1)c1ccccc1,O=C(NC(=S)Nc1ccccc1)C(c1ccccc1)c1ccccc1||0.776
12296,11541,O=C(NC(=S)Nc1ccccc1)C1CCCCC1,O=C(NC(=S)Nc1ccccc1)C1CCCCC1,0.859,O=C(NC(=S)Nc1ccccc1)C1CCCCC1,O=C(NC(=S)Nc1ccccc1)C1CCCCC1||0.859
12297,14349,O=C(NC(=S)Nc1ccccc1)c1ccc(-c2ccccc2)cc1,O=C(NC(=S)Nc1ccccc1)c1ccc(-c2ccccc2)cc1,0.816,O=C(NC(=S)Nc1ccccc1)c1ccc(-c2ccccc2)cc1,O=C(NC(=S)Nc1ccccc1)c1ccc(-c2ccccc2)cc1||0.816
12298,11219,O=C(NC(=S)Nc1ccccc1)c1ccccc1,O=C(NC(=S)Nc1ccccc1)c1ccccc1,0.875,O=C(NC(=S)Nc1ccccc1)c1ccccc1,O=C(NC(=S)Nc1ccccc1)c1ccccc1||0.875
12299,14351,O=C(NC(=S)Nc1ccccc1-c1ccccc1)c1ccccc1,O=C(NC(=S)Nc1ccccc1-c1ccccc1)c1ccccc1,0.734,O=C(NC(=S)Nc1ccccc1-c1ccccc1)c1ccccc1,O=C(NC(=S)Nc1ccccc1-c1ccccc1)c1ccccc1||0.734
12300,11451,O=C(NC(C(=O)O)c1ccccc1)C1CCCCC1,O=C(NC(C(=O)O)c1ccccc1)C1CCCCC1,1.306,O=C(NCc1ccccc1)C1CCCCC1,O=C(NC(C(=O)O)c1ccccc1)C1CCCCC1||1.306
12301,14429,O=C(NC(CCNC1CCCCC1)c1ccccc1)c1ccccc1,O=C(NC(CCNC1CCCCC1)c1ccccc1)c1ccccc1,0.798,O=C(NC(CCNC1CCCCC1)c1ccccc1)c1ccccc1,O=C(NC(CCNC1CCCCC1)c1ccccc1)c1ccccc1||0.798
12302,14918,O=C(NC(CCNc1ccc2ccccc2c1)c1ccccc1)c1ccccc1,O=C(NC(CCNc1ccc2ccccc2c1)c1ccccc1)c1ccccc1,0.217,O=C(NC(CCNc1ccc2ccccc2c1)c1ccccc1)c1ccccc1,O=C(NC(CCNc1ccc2ccccc2c1)c1ccccc1)c1ccccc1||0.217
12303,14289,O=C(NC(CCNc1ccccc1)c1ccccc1)c1ccccc1,O=C(NC(CCNc1ccccc1)c1ccccc1)c1ccccc1,0.328,O=C(NC(CCNc1ccccc1)c1ccccc1)c1ccccc1,O=C(NC(CCNc1ccccc1)c1ccccc1)c1ccccc1||0.328
12304,14134,O=C(NC(CNC1CCCCC1)c1ccccc1)c1ccccc1,O=C(NC(CNC1CCCCC1)c1ccccc1)c1ccccc1,0.831,O=C(NC(CNC1CCCCC1)c1ccccc1)c1ccccc1,O=C(NC(CNC1CCCCC1)c1ccccc1)c1ccccc1||0.831
12305,12258,O=C(NC(Cc1ccccc1)C(=O)O)C1CCCCC1,O=C(NC(Cc1ccccc1)C(=O)O)C1CCCCC1,1.263,O=C(NCCc1ccccc1)C1CCCCC1,O=C(NC(Cc1ccccc1)C(=O)O)C1CCCCC1||1.263
12306,11945,O=C(NC(Cc1ccccc1)C(=O)O)c1ccccc1,O=C(NC(Cc1ccccc1)C(=O)O)c1ccccc1,1.287,O=C(NCCc1ccccc1)c1ccccc1,O=C(NC(Cc1ccccc1)C(=O)O)c1ccccc1||1.287
12307,12583,O=C(NC1(C(=O)O)CC1c1ccccc1)c1ccccc1,O=C(NC1(C(=O)O)CC1c1ccccc1)c1ccccc1,1.271,O=C(NC1CC1c1ccccc1)c1ccccc1,O=C(NC1(C(=O)O)CC1c1ccccc1)c1ccccc1||1.271
12308,9553,O=C(NC1(C(=O)O)CCCC1)c1ccccc1,O=C(NC1(C(=O)O)CCCC1)c1ccccc1,1.41,O=C(NC1CCCC1)c1ccccc1,O=C(NC1(C(=O)O)CCCC1)c1ccccc1||1.41
12309,10609,O=C(NC1CCC(C(=O)O)CC1)c1ccccc1,O=C(NC1CCC(C(=O)O)CC1)c1ccccc1,1.321,O=C(NC1CCCCC1)c1ccccc1,O=C(NC1CCC(C(=O)O)CC1)c1ccccc1||1.321
12310,11940,O=C(NC1CCCCC1)C(=S)NC1CCCCC1,O=C(NC1CCCCC1)C(=S)NC1CCCCC1,0.894,O=C(NC1CCCCC1)C(=S)NC1CCCCC1,O=C(NC1CCCCC1)C(=S)NC1CCCCC1||0.894
12311,13236,O=C(NC1CCCCC1)c1ccccc1Nc1ccccc1,O=C(NC1CCCCC1)c1ccccc1Nc1ccccc1,0.29,O=C(NC1CCCCC1)c1ccccc1Nc1ccccc1,O=C(NC1CCCCC1)c1ccccc1Nc1ccccc1||0.29
12312,10591,O=C(NC1CCCCC1C(=O)O)c1ccccc1,O=C(NC1CCCCC1C(=O)O)c1ccccc1,1.363,O=C(NC1CCCCC1)c1ccccc1,O=C(NC1CCCCC1C(=O)O)c1ccccc1||1.363
12313,12593,O=C(NC1CCNC1)N(c1ccccc1)c1ccccc1,O=C(NC1CCNC1)N(c1ccccc1)c1ccccc1,0.533,O=C(NC1CCNC1)N(c1ccccc1)c1ccccc1,O=C(NC1CCNC1)N(c1ccccc1)c1ccccc1||0.533
12314,4118,O=C(NC1CCNCC1)C1CC1,O=C(NC1CCNCC1)C1CC1,1.04,O=C(NC1CCNCC1)C1CC1,O=C(NC1CCNCC1)C1CC1||1.04
12315,7719,O=C(NC1CCNCC1)C1CCCCC1,O=C(NC1CCNCC1)C1CCCCC1,0.955,O=C(NC1CCNCC1)C1CCCCC1,O=C(NC1CCNCC1)C1CCCCC1||0.955
12316,7157,O=C(NC1CCNCC1)c1ccccc1,O=C(NC1CCNCC1)c1ccccc1,0.968,O=C(NC1CCNCC1)c1ccccc1,O=C(NC1CCNCC1)c1ccccc1||0.968
12317,12164,O=C(NCC1NCCc2ccccc21)C1CCCCC1,O=C(NCC1NCCc2ccccc21)C1CCCCC1,0.767,O=C(NCC1NCCc2ccccc21)C1CCCCC1,O=C(NCC1NCCc2ccccc21)C1CCCCC1||0.767
12318,11076,O=C(NCCNCc1ccccc1)c1ccccc1,O=C(NCCNCc1ccccc1)c1ccccc1,0.961,O=C(NCCNCc1ccccc1)c1ccccc1,O=C(NCCNCc1ccccc1)c1ccccc1||0.961
12319,13420,O=C(NCCNc1ccccc1)C12CC3CC(CC(C3)C1)C2,O=C(NCCNc1ccccc1)C12CC3CC(CC(C3)C1)C2,0.472,O=C(NCCNc1ccccc1)C12CC3CC(CC(C3)C1)C2,O=C(NCCNc1ccccc1)C12CC3CC(CC(C3)C1)C2||0.472
12320,9531,O=C(NCCc1ccccc1)C1CCNCC1,O=C(NCCc1ccccc1)C1CCNCC1,0.985,O=C(NCCc1ccccc1)C1CCNCC1,O=C(NCCc1ccccc1)C1CCNCC1||0.985
12321,14290,O=C(NCc1ccccc1)C(NCc1ccccc1)c1ccccc1,O=C(NCc1ccccc1)C(NCc1ccccc1)c1ccccc1,0.935,O=C(NCc1ccccc1)C(NCc1ccccc1)c1ccccc1,O=C(NCc1ccccc1)C(NCc1ccccc1)c1ccccc1||0.935
12322,13572,O=C(NNC(c1ccccc1)c1ccccc1)c1ccccc1,O=C(NNC(c1ccccc1)c1ccccc1)c1ccccc1,1.093,O=C(NNC(c1ccccc1)c1ccccc1)c1ccccc1,O=C(NNC(c1ccccc1)c1ccccc1)c1ccccc1||1.093
12323,13523,O=C(NNC1CCC(C2CCCCC2)CC1)c1ccccc1,O=C(NNC1CCC(C2CCCCC2)CC1)c1ccccc1,1.394,O=C(NNC1CCC(C2CCCCC2)CC1)c1ccccc1,O=C(NNC1CCC(C2CCCCC2)CC1)c1ccccc1||1.394
12324,8336,O=C(NNC1CCCCC1)c1ccccc1,O=C(NNC1CCCCC1)c1ccccc1,1.413,O=C(NNC1CCCCC1)c1ccccc1,O=C(NNC1CCCCC1)c1ccccc1||1.413
12325,10095,O=C(NNCCc1ccccc1)c1ccccc1,O=C(NNCCc1ccccc1)c1ccccc1,1.242,O=C(NNCCc1ccccc1)c1ccccc1,O=C(NNCCc1ccccc1)c1ccccc1||1.242
12326,9019,O=C(NNCc1ccccc1)c1ccccc1,O=C(NNCc1ccccc1)c1ccccc1,1.342,O=C(NNCc1ccccc1)c1ccccc1,O=C(NNCc1ccccc1)c1ccccc1||1.342
12327,13582,O=C(NNc1ccccc1)C(c1ccccc1)c1ccccc1,O=C(NNc1ccccc1)C(c1ccccc1)c1ccccc1,0.706,O=C(NNc1ccccc1)C(c1ccccc1)c1ccccc1,O=C(NNc1ccccc1)C(c1ccccc1)c1ccccc1||0.706
12328,12043,O=C(NNc1ccccc1)C12CC3CC(CC(C3)C1)C2,O=C(NNc1ccccc1)C12CC3CC(CC(C3)C1)C2,0.762,O=C(NNc1ccccc1)C12CC3CC(CC(C3)C1)C2,O=C(NNc1ccccc1)C12CC3CC(CC(C3)C1)C2||0.762
12329,8347,O=C(NNc1ccccc1)C1CCCCC1,O=C(NNc1ccccc1)C1CCCCC1,0.797,O=C(NNc1ccccc1)C1CCCCC1,O=C(NNc1ccccc1)C1CCCCC1||0.797
12330,11526,O=C(NNc1ccccc1)c1cccc2ccccc12,O=C(NNc1ccccc1)c1cccc2ccccc12,0.776,O=C(NNc1ccccc1)c1cccc2ccccc12,O=C(NNc1ccccc1)c1cccc2ccccc12||0.776
12331,7837,O=C(NNc1ccccc1)c1ccccc1,O=C(NNc1ccccc1)c1ccccc1,0.818,O=C(NNc1ccccc1)c1ccccc1,O=C(NNc1ccccc1)c1ccccc1||0.818
12332,10942,O=C(Nc1ccc(Nc2ccccc2)cc1)C1CC1,O=C(Nc1ccc(Nc2ccccc2)cc1)C1CC1,0.153,O=C(Nc1ccc(Nc2ccccc2)cc1)C1CC1,O=C(Nc1ccc(Nc2ccccc2)cc1)C1CC1||0.153
12333,12569,O=C(Nc1ccc(Nc2ccccc2)cc1)C1CCCC1,O=C(Nc1ccc(Nc2ccccc2)cc1)C1CCCC1,0.115,O=C(Nc1ccc(Nc2ccccc2)cc1)C1CCCC1,O=C(Nc1ccc(Nc2ccccc2)cc1)C1CCCC1||0.115
